==6767== NVPROF is profiling process 6767, command: python -m graphsage.model --prof-forward
==6767== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==6767== Profiling application: python -m graphsage.model --prof-forward
==6767== Profiling result:
==6767== Metric result:
Invocations                               Metric Name                                         Metric Description         Min         Max         Avg
Device "GeForce GTX 1070 Ti (0)"
    Kernel: void kernelPointwiseApply3<TensorDivOp<float>, float, float, float, unsigned int, int=1, int=1, int=2>(OffsetInfo<TensorDivOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)
         10                            gst_throughput                                    Global Store Throughput  1.3204GB/s  1.6443GB/s  1.5218GB/s
         10                         shared_efficiency                                   Shared Memory Efficiency      10.14%      10.14%      10.14%
         10                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         10                      global_load_requests   Total number of global load requests from Multiprocessor       17152       17152       17152
         10                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         10                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         10                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         10                           l2_tex_hit_rate                                          L2 Cache Hit Rate       4.11%       4.11%       4.11%
         10                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)       17152       17152       17152
         10                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)         384         384         384
         10                  shared_load_transactions                                   Shared Load Transactions       12672       12672       12672
         10                 shared_store_transactions                                  Shared Store Transactions         576         576         576
         10                        tex_cache_hit_rate                                     Unified Cache Hit Rate      50.00%      50.00%      50.00%
         10                    tex_cache_transactions                                 Unified Cache Transactions       17152       17152       17152
         10                    dram_read_transactions                            Device Memory Read Transactions       16438       22875       17725
         10                   dram_write_transactions                           Device Memory Write Transactions         555        3443        1722
    Kernel: void at::native::_GLOBAL__N__54_tmpxft_0006f258_00000000_12_SoftMax_compute_70_cpp1_ii_826a4626::cunn_SoftMaxForward<int=2, float, float, at::native::_GLOBAL__N__54_tmpxft_0006f258_00000000_12_SoftMax_compute_70_cpp1_ii_826a4626::LogSoftMaxForwardEpilogue>(float*, float, int)
         10                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         10                             flop_count_sp                Floating Point Operations(Single Precision)      886784      886784      886784
         10                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         10                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         10                                inst_fp_32                                    FP Instructions(Single)      676864      676864      676864
         10                                inst_fp_16                                      HP Instructions(Half)           0           0           0
