==10627== NVPROF is profiling process 10627, command: python -m graphsage.model --prof-backprop
==10627== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==10627== Profiling application: python -m graphsage.model --prof-backprop
==10627== Profiling result:
==10627== Metric result:
Invocations                               Metric Name                                         Metric Description         Min         Max         Avg
Device "GeForce GTX 1070 Ti (0)"
    Kernel: sgemm_32x32x32_TN_vec
         10                  gld_requested_throughput                           Requested Global Load Throughput  5.1705GB/s  6.7583GB/s  6.1853GB/s
         10                  gst_requested_throughput                          Requested Global Store Throughput  1.7235GB/s  2.2528GB/s  2.0618GB/s
         10                    shared_load_throughput                              Shared Memory Load Throughput  330.91GB/s  432.53GB/s  395.86GB/s
         10                   shared_store_throughput                             Shared Memory Store Throughput  55.152GB/s  72.089GB/s  65.977GB/s
         10                            gld_efficiency                              Global Memory Load Efficiency      30.00%      30.00%      30.00%
         10                            gld_throughput                                     Global Load Throughput  17.235GB/s  22.528GB/s  20.618GB/s
         10                            gst_efficiency                             Global Memory Store Efficiency      30.00%      30.00%      30.00%
         10                            gst_throughput                                    Global Store Throughput  5.7450GB/s  7.5092GB/s  6.8726GB/s
         10                         shared_efficiency                                   Shared Memory Efficiency      10.12%      10.12%      10.12%
         10                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         10                      global_load_requests   Total number of global load requests from Multiprocessor        3072        3072        3072
         10                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         10                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         10                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         10                           l2_tex_hit_rate                                          L2 Cache Hit Rate      82.85%      83.03%      82.92%
         10                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)        3840        3840        3840
         10                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)        1280        1280        1280
         10                  shared_load_transactions                                   Shared Load Transactions       18432       18432       18432
         10                 shared_store_transactions                                  Shared Store Transactions        3072        3072        3072
         10                        tex_cache_hit_rate                                     Unified Cache Hit Rate       0.00%       0.00%       0.00%
         10                    tex_cache_transactions                                 Unified Cache Transactions        3072        3072        3072
         10                    dram_read_transactions                            Device Memory Read Transactions         780        1608        1118
         10                   dram_write_transactions                           Device Memory Write Transactions         137         408         369
==10627== Generated result file: /home/adam/school/research/gnn/gnn-research/graphsage/profile/2019_03_10__17_14_03/train-metrics.10627.nvprof
