==101352== NVPROF is profiling process 101352, command: python train.py --backbone xception --lr 0.01 --workers 2 --epochs 1 --batch-size 2 --gpu-ids 0 --checkname deeplab-xception --eval-interval 1 --dataset cityscapes --profile-epoch-list 0 --profile-batch-list 2 --prof-backprop
==101352== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==101352== Profiling application: python train.py --backbone xception --lr 0.01 --workers 2 --epochs 1 --batch-size 2 --gpu-ids 0 --checkname deeplab-xception --eval-interval 1 --dataset cityscapes --profile-epoch-list 0 --profile-batch-list 2 --prof-backprop
==101352== Profiling result:
==101352== Metric result:
Invocations                               Metric Name                            Metric Description         Min         Max         Avg
Device "TITAN Xp (0)"
    Kernel: void kernelPointwiseApply3<ThresholdUpdateGradInput<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<ThresholdUpdateGradInput<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)
          1                  gst_requested_throughput             Requested Global Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    shared_load_throughput                 Shared Memory Load Throughput  322.60GB/s  322.60GB/s  322.60GB/s
          1                   shared_store_throughput                Shared Memory Store Throughput  75.288GB/s  75.288GB/s  75.288GB/s
          1                            gld_efficiency                 Global Memory Load Efficiency      15.32%      15.32%      15.32%
          1                            gld_throughput                        Global Load Throughput  337.32GB/s  337.32GB/s  337.32GB/s
          1                            gst_efficiency                Global Memory Store Efficiency       0.00%       0.00%       0.00%
          1                            gst_throughput                       Global Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                         shared_efficiency                      Shared Memory Efficiency     174.06%     174.06%     174.06%
          1                           global_hit_rate             Global Hit Rate in unified l1/tex      35.45%      35.45%      35.45%
          1                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
          1                  l2_tex_read_transactions               L2 Transactions (Texture Reads)     3129679     3129679     3129679
          1                 l2_tex_write_transactions              L2 Transactions (Texture Writes)           0           0           0
          1                  shared_load_transactions                      Shared Load Transactions     1156356     1156356     1156356
          1                 shared_store_transactions                     Shared Store Transactions      269868      269868      269868
          1                        tex_cache_hit_rate                        Unified Cache Hit Rate      38.41%      38.41%      38.41%
          1                    tex_cache_transactions                    Unified Cache Transactions      752328      752328      752328
    Kernel: void spatialDepthwiseConvolutionUpdateGradInput<float, float, unsigned int, int=3, int=1>(THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, unsigned int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)
         60                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         60                             flop_count_sp   Floating Point Operations(Single Precision)    28540512   304353792    41066539
         60                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         60                                inst_fp_64                       FP Instructions(Double)           0           0           0
         60                                inst_fp_32                       FP Instructions(Single)    19621056   203695104    28067107
         60                                inst_fp_16                         HP Instructions(Half)           0           0           0
         60                              inst_integer                          Integer Instructions   394392842  3899141642   558319912
         60                  gld_requested_throughput              Requested Global Load Throughput  183.53GB/s  313.84GB/s  256.43GB/s
         60                  gst_requested_throughput             Requested Global Store Throughput  20.079GB/s  38.487GB/s  30.351GB/s
         60                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         60                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         60                            gld_efficiency                 Global Memory Load Efficiency      68.68%      70.22%      68.83%
         60                            gld_throughput                        Global Load Throughput  261.39GB/s  456.97GB/s  370.75GB/s
         60                            gst_efficiency                Global Memory Store Efficiency     100.00%     100.00%     100.00%
         60                            gst_throughput                       Global Store Throughput  20.079GB/s  38.487GB/s  30.351GB/s
         60                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
         60                           global_hit_rate             Global Hit Rate in unified l1/tex      56.28%      56.82%      56.77%
         60                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
         60                  l2_tex_read_transactions               L2 Transactions (Texture Reads)     2685592    27944448     3834540
         60                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      222950     2146592      313909
         60                  shared_load_transactions                      Shared Load Transactions           0           0           0
         60                 shared_store_transactions                     Shared Store Transactions           0           0           0
         60                        tex_cache_hit_rate                        Unified Cache Hit Rate      55.80%      56.37%      56.32%
         60                    tex_cache_transactions                    Unified Cache Transactions     3813264    38345472     5412007
    Kernel: void cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=14>(float, float, float, float, cudnnTensorStruct, float const *, cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=14>, float const , cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=14>, cudnnTensorStruct*, float const *, float*, float const *, float const , float const , float, cudnn::reduced_divisor, int, float*, cudnn::detail::bnBwPersistentState*, int, float, float, float, int, float, cudnnStatus_t*, bool)
         23                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         23                             flop_count_sp   Floating Point Operations(Single Precision)    13860432   145828736    60521454
         23                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         23                                inst_fp_64                       FP Instructions(Double)           0           0           0
         23                                inst_fp_32                       FP Instructions(Single)    10843584   113481728    47337704
         23                                inst_fp_16                         HP Instructions(Half)           0           0           0
         23                              inst_integer                          Integer Instructions    85522984   897470850   370675584
         23                  gld_requested_throughput              Requested Global Load Throughput  188.06GB/s  218.28GB/s  204.41GB/s
         23                  gst_requested_throughput             Requested Global Store Throughput  93.807GB/s  108.85GB/s  101.96GB/s
         23                    shared_load_throughput                 Shared Memory Load Throughput  36.728GB/s  87.009GB/s  75.283GB/s
         23                   shared_store_throughput                Shared Memory Store Throughput  42.605GB/s  91.350GB/s  80.076GB/s
         23                            gld_efficiency                 Global Memory Load Efficiency      40.65%      41.03%      40.88%
         23                            gld_throughput                        Global Load Throughput  459.11GB/s  537.01GB/s  499.31GB/s
         23                            gst_efficiency                Global Memory Store Efficiency      81.79%      82.03%      81.91%
         23                            gst_throughput                       Global Store Throughput  114.48GB/s  133.09GB/s  124.42GB/s
         23                         shared_efficiency                      Shared Memory Efficiency      89.96%      97.22%      94.69%
         23                           global_hit_rate             Global Hit Rate in unified l1/tex      53.78%      54.69%      54.09%
         23                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
         23                  l2_tex_read_transactions               L2 Transactions (Texture Reads)      449849     4772888     1963550
         23                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      243778     2577013     1062663
         23                  shared_load_transactions                      Shared Load Transactions       25600      451584      160752
         23                 shared_store_transactions                     Shared Store Transactions       29696      474112      170987
         23                        tex_cache_hit_rate                        Unified Cache Hit Rate      52.14%      52.71%      52.32%
         23                    tex_cache_transactions                    Unified Cache Transactions      428992     4521101     1871999
    Kernel: void kernelPointwiseApply1<TensorFillOp<float>, float, unsigned int, int=1>(OffsetInfo<TensorFillOp<float>, float, unsigned int>, float, float)
          1                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
          1                             flop_count_sp   Floating Point Operations(Single Precision)           0           0           0
          1                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
          1                                inst_fp_64                       FP Instructions(Double)           0           0           0
          1                                inst_fp_32                       FP Instructions(Single)           0           0           0
          1                                inst_fp_16                         HP Instructions(Half)           0           0           0
          1                              inst_integer                          Integer Instructions        2057        2057        2057
          1                  gld_requested_throughput              Requested Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                  gst_requested_throughput             Requested Global Store Throughput  2.2925MB/s  2.2925MB/s  2.2919MB/s
          1                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                            gld_efficiency                 Global Memory Load Efficiency       0.00%       0.00%       0.00%
          1                            gld_throughput                        Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                            gst_efficiency                Global Memory Store Efficiency      12.50%      12.50%      12.50%
          1                            gst_throughput                       Global Store Throughput  18.340MB/s  18.340MB/s  18.339MB/s
          1                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
          1                           global_hit_rate             Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
          1                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
          1                  l2_tex_read_transactions               L2 Transactions (Texture Reads)           0           0           0
          1                 l2_tex_write_transactions              L2 Transactions (Texture Writes)           1           1           1
          1                  shared_load_transactions                      Shared Load Transactions           0           0           0
          1                 shared_store_transactions                     Shared Store Transactions           0           0           0
          1                        tex_cache_hit_rate                        Unified Cache Hit Rate       0.00%       0.00%       0.00%
          1                    tex_cache_transactions                    Unified Cache Transactions           0           0           0
    Kernel: maxwell_scudnn_128x128_stridedB_interior_nn
         67                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         67                             flop_count_sp   Floating Point Operations(Single Precision)   134479872  1.0875e+10  2835370534
         67                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         67                                inst_fp_64                       FP Instructions(Double)           0           0           0
         67                                inst_fp_32                       FP Instructions(Single)    67375104  5439412224  1418963058
         67                                inst_fp_16                         HP Instructions(Half)           0           0           0
         67                              inst_integer                          Integer Instructions     5689344   336033792    99910994
         67                  gld_requested_throughput              Requested Global Load Throughput  60.258GB/s  318.44GB/s  287.02GB/s
         67                  gst_requested_throughput             Requested Global Store Throughput  455.70MB/s  247.33GB/s  30.983GB/s
         67                    shared_load_throughput                 Shared Memory Load Throughput  968.36GB/s  2695.8GB/s  2462.6GB/s
         67                   shared_store_throughput                Shared Memory Store Throughput  172.22GB/s  601.28GB/s  365.01GB/s
         67                            gld_efficiency                 Global Memory Load Efficiency      20.67%      34.79%      31.14%
         67                            gld_throughput                        Global Load Throughput  281.00GB/s  1010.6GB/s  919.27GB/s
         67                            gst_efficiency                Global Memory Store Efficiency      12.50%      82.04%      80.50%
         67                            gst_throughput                       Global Store Throughput  3.5601GB/s  301.59GB/s  37.946GB/s
         67                         shared_efficiency                      Shared Memory Efficiency     135.96%     186.05%     182.31%
         67                           global_hit_rate             Global Hit Rate in unified l1/tex      59.63%      69.49%      60.74%
         67                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
         67                  l2_tex_read_transactions               L2 Transactions (Texture Reads)      106016    13241088     3392755
         67                 l2_tex_write_transactions              L2 Transactions (Texture Writes)        4096     2576232      353522
         67                  shared_load_transactions                      Shared Load Transactions      278528    21731328     5735546
         67                 shared_store_transactions                     Shared Store Transactions       49536     2880576      850138
         67                        tex_cache_hit_rate                        Unified Cache Hit Rate      55.70%      66.53%      59.58%
         67                    tex_cache_transactions                    Unified Cache Transactions      134656    10665216     2743968
    Kernel: void kernelPointwiseApply2<TensorAddOp<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)
        425                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
        425                             flop_count_sp   Floating Point Operations(Single Precision)          19     4718592      128717
        425                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
        425                                inst_fp_64                       FP Instructions(Double)           0           0           0
        425                                inst_fp_32                       FP Instructions(Single)          19     4718592      128717
        425                                inst_fp_16                         HP Instructions(Half)           0           0           0
        425                              inst_integer                          Integer Instructions        2314    84934656     2317948
        425                  gld_requested_throughput              Requested Global Load Throughput  70.781MB/s  269.40GB/s  174.89GB/s
        425                  gst_requested_throughput             Requested Global Store Throughput  35.390MB/s  134.70GB/s  87.445GB/s
        425                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
        425                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
        425                            gld_efficiency                 Global Memory Load Efficiency      79.17%     100.00%      99.95%
        425                            gld_throughput                        Global Load Throughput  89.407MB/s  269.40GB/s  174.89GB/s
        425                            gst_efficiency                Global Memory Store Efficiency      79.17%     100.00%      99.95%
        425                            gst_throughput                       Global Store Throughput  44.703MB/s  134.70GB/s  87.445GB/s
        425                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
        425                           global_hit_rate             Global Hit Rate in unified l1/tex      40.00%      50.00%      49.98%
        425                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
        425                  l2_tex_read_transactions               L2 Transactions (Texture Reads)           6     1179648       32179
        425                 l2_tex_write_transactions              L2 Transactions (Texture Writes)           3      589824       16089
        425                  shared_load_transactions                      Shared Load Transactions           0           0           0
        425                 shared_store_transactions                     Shared Store Transactions           0           0           0
        425                        tex_cache_hit_rate                        Unified Cache Hit Rate      40.00%      50.00%      49.98%
        425                    tex_cache_transactions                    Unified Cache Transactions           6     1179648       32180
    Kernel: void kernelPointwiseApply3<ThresholdUpdateGradInput<float>, float, float, float, unsigned int, int=1, int=1, int=2>(OffsetInfo<ThresholdUpdateGradInput<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)
          5                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
          5                             flop_count_sp   Floating Point Operations(Single Precision)           0           0           0
          5                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
          5                                inst_fp_64                       FP Instructions(Double)           0           0           0
          5                                inst_fp_32                       FP Instructions(Single)      557568     1597536      765561
          5                                inst_fp_16                         HP Instructions(Half)           0           0           0
          5                              inst_integer                          Integer Instructions    13050546    37223304    17896603
          5                  gld_requested_throughput              Requested Global Load Throughput  170.16GB/s  199.68GB/s  181.99GB/s
          5                  gst_requested_throughput             Requested Global Store Throughput  113.45GB/s  132.40GB/s  121.07GB/s
          5                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          5                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          5                            gld_efficiency                 Global Memory Load Efficiency      75.78%      87.44%      78.44%
          5                            gld_throughput                        Global Load Throughput  222.73GB/s  228.35GB/s  226.00GB/s
          5                            gst_efficiency                Global Memory Store Efficiency     100.00%     100.00%     100.00%
          5                            gst_throughput                       Global Store Throughput  113.45GB/s  132.40GB/s  121.07GB/s
          5                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
          5                           global_hit_rate             Global Hit Rate in unified l1/tex      47.49%      48.12%      47.79%
          5                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
          5                  l2_tex_read_transactions               L2 Transactions (Texture Reads)      136523      344407      178628
          5                 l2_tex_write_transactions              L2 Transactions (Texture Writes)       69696      199692       95695
          5                  shared_load_transactions                      Shared Load Transactions           0           0           0
          5                 shared_store_transactions                     Shared Store Transactions           0           0           0
          5                        tex_cache_hit_rate                        Unified Cache Hit Rate      48.37%      48.77%      48.57%
          5                    tex_cache_transactions                    Unified Cache Transactions      137126      347514      179545
    Kernel: cudnn::maxwell::gemm::computeWgradOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams)
         76                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         76                             flop_count_sp   Floating Point Operations(Single Precision)           0           0           0
         76                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         76                                inst_fp_64                       FP Instructions(Double)           0           0           0
         76                                inst_fp_32                       FP Instructions(Single)           0           0           0
         76                                inst_fp_16                         HP Instructions(Half)           0           0           0
         76                              inst_integer                          Integer Instructions         585      260287       37197
         76                  gld_requested_throughput              Requested Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         76                  gst_requested_throughput             Requested Global Store Throughput  6.3508MB/s  6.3376GB/s  550.15MB/s
         76                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         76                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         76                            gld_efficiency                 Global Memory Load Efficiency       0.00%       0.00%       0.00%
         76                            gld_throughput                        Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         76                            gst_efficiency                Global Memory Store Efficiency       9.38%      34.08%      10.67%
         76                            gst_throughput                       Global Store Throughput  67.742MB/s  18.597GB/s  3.5509GB/s
         76                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
         76                           global_hit_rate             Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         76                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
         76                  l2_tex_read_transactions               L2 Transactions (Texture Reads)           0           0           0
         76                 l2_tex_write_transactions              L2 Transactions (Texture Writes)           4        1414         239
         76                  shared_load_transactions                      Shared Load Transactions           0           0           0
         76                 shared_store_transactions                     Shared Store Transactions           0           0           0
         76                        tex_cache_hit_rate                        Unified Cache Hit Rate       0.00%      30.19%       1.59%
         76                    tex_cache_transactions                    Unified Cache Transactions           0           0           0
    Kernel: void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)
          3                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
          3                             flop_count_sp   Floating Point Operations(Single Precision)      118784     4751360     2890410
          3                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
          3                                inst_fp_64                       FP Instructions(Double)           0           0           0
          3                                inst_fp_32                       FP Instructions(Single)       69632     2785280     1694378
          3                                inst_fp_16                         HP Instructions(Half)           0           0           0
          3                              inst_integer                          Integer Instructions     1007616    40304640    24518656
          3                  gld_requested_throughput              Requested Global Load Throughput  22.410GB/s  131.42GB/s  122.52GB/s
          3                  gst_requested_throughput             Requested Global Store Throughput  39.840GB/s  244.04GB/s  223.94GB/s
          3                    shared_load_throughput                 Shared Memory Load Throughput  22.410GB/s  137.27GB/s  125.97GB/s
          3                   shared_store_throughput                Shared Memory Store Throughput  22.410GB/s  137.27GB/s  125.97GB/s
          3                            gld_efficiency                 Global Memory Load Efficiency      50.00%      50.00%      50.00%
          3                            gld_throughput                        Global Load Throughput  44.820GB/s  262.83GB/s  245.03GB/s
          3                            gst_efficiency                Global Memory Store Efficiency     100.00%     100.00%     100.00%
          3                            gst_throughput                       Global Store Throughput  39.840GB/s  244.04GB/s  223.94GB/s
          3                         shared_efficiency                      Shared Memory Efficiency     100.00%     100.00%     100.00%
          3                           global_hit_rate             Global Hit Rate in unified l1/tex      50.00%      50.00%      50.00%
          3                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
          3                  l2_tex_read_transactions               L2 Transactions (Texture Reads)        2304       87552       54528
          3                 l2_tex_write_transactions              L2 Transactions (Texture Writes)        4096      163840       99669
          3                  shared_load_transactions                      Shared Load Transactions         576       23040       14016
          3                 shared_store_transactions                     Shared Store Transactions         576       23040       14016
          3                        tex_cache_hit_rate                        Unified Cache Hit Rate      50.00%      50.00%      50.00%
          3                    tex_cache_transactions                    Unified Cache Transactions        2304       87552       54528
    Kernel: void cudnn::detail::wgrad_alg1_engine<float, int=128, int=6, int=8, int=3, int=3, int=5, bool=1, bool=0>(int, int, int, float const *, int, cudnn::detail::wgrad_alg1_engine<float, int=128, int=6, int=8, int=3, int=3, int=5, bool=1, bool=0>*, float const , kernel_grad_params, int, float, float, int, int, int*, kernel_grad_params, int, int)
          3                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
          3                             flop_count_sp   Floating Point Operations(Single Precision)  2.0616e+10  2.0616e+10  2.0616e+10
          3                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
          3                                inst_fp_64                       FP Instructions(Double)           0           0           0
          3                                inst_fp_32                       FP Instructions(Single)  1.0335e+10  1.0335e+10  1.0335e+10
          3                                inst_fp_16                         HP Instructions(Half)           0           0           0
          3                              inst_integer                          Integer Instructions  3162092544  3353785344  3255383040
          3                  gld_requested_throughput              Requested Global Load Throughput  21.001GB/s  39.603GB/s  30.078GB/s
          3                  gst_requested_throughput             Requested Global Store Throughput  6.0276GB/s  6.0955GB/s  6.0566GB/s
          3                    shared_load_throughput                 Shared Memory Load Throughput  2468.3GB/s  2496.1GB/s  2480.2GB/s
          3                   shared_store_throughput                Shared Memory Store Throughput  257.11GB/s  260.01GB/s  258.35GB/s
          3                            gld_efficiency                 Global Memory Load Efficiency      12.50%      14.15%      13.05%
          3                            gld_throughput                        Global Load Throughput  168.01GB/s  279.97GB/s  228.28GB/s
          3                            gst_efficiency                Global Memory Store Efficiency      25.00%      25.00%      25.00%
          3                            gst_throughput                       Global Store Throughput  24.110GB/s  24.382GB/s  24.226GB/s
          3                         shared_efficiency                      Shared Memory Efficiency     130.19%     130.19%     130.19%
          3                           global_hit_rate             Global Hit Rate in unified l1/tex      47.42%      61.62%      53.26%
          3                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
          3                  l2_tex_read_transactions               L2 Transactions (Texture Reads)    41768407    45118404    43711231
          3                 l2_tex_write_transactions              L2 Transactions (Texture Writes)     2359296     2359296     2359296
          3                  shared_load_transactions                      Shared Load Transactions    60383232    60383232    60383232
          3                 shared_store_transactions                     Shared Store Transactions     6289920     6289920     6289920
          3                        tex_cache_hit_rate                        Unified Cache Hit Rate      40.36%      45.20%      42.45%
          3                    tex_cache_transactions                    Unified Cache Transactions    44997120    45199872    45132288
    Kernel: void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=1, int=-1>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)
         63                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         63                             flop_count_sp   Floating Point Operations(Single Precision)           0           0           0
         63                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         63                                inst_fp_64                       FP Instructions(Double)           0           0           0
         63                                inst_fp_32                       FP Instructions(Single)     6342336    67634176    10696431
         63                                inst_fp_16                         HP Instructions(Half)           0           0           0
         63                              inst_integer                          Integer Instructions   183183306  1945429498   308388789
         63                  gld_requested_throughput              Requested Global Load Throughput  43.728GB/s  60.219GB/s  50.210GB/s
         63                  gst_requested_throughput             Requested Global Store Throughput  43.728GB/s  60.219GB/s  50.210GB/s
         63                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         63                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         63                            gld_efficiency                 Global Memory Load Efficiency      42.94%      47.76%      43.32%
         63                            gld_throughput                        Global Load Throughput  100.07GB/s  136.08GB/s  114.89GB/s
         63                            gst_efficiency                Global Memory Store Efficiency     100.00%     100.00%     100.00%
         63                            gst_throughput                       Global Store Throughput  43.728GB/s  60.219GB/s  50.210GB/s
         63                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
         63                           global_hit_rate             Global Hit Rate in unified l1/tex      42.24%      49.81%      49.03%
         63                            local_hit_rate                                Local Hit Rate      51.98%      54.03%      53.29%
         63                  l2_tex_read_transactions               L2 Transactions (Texture Reads)     1519187    16674906     2604198
         63                 l2_tex_write_transactions              L2 Transactions (Texture Writes)      612918     2528288      748983
         63                  shared_load_transactions                      Shared Load Transactions           0           0           0
         63                 shared_store_transactions                     Shared Store Transactions           0           0           0
         63                        tex_cache_hit_rate                        Unified Cache Hit Rate      51.04%      52.36%      51.99%
         63                    tex_cache_transactions                    Unified Cache Transactions     1593264    16916224     2681787
    Kernel: cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams)
         68                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
         68                             flop_count_sp   Floating Point Operations(Single Precision)           0           0           0
         68                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
         68                                inst_fp_64                       FP Instructions(Double)           0           0           0
         68                                inst_fp_32                       FP Instructions(Single)           0           0           0
         68                                inst_fp_16                         HP Instructions(Half)           0           0           0
         68                              inst_integer                          Integer Instructions         989     5549030      358837
         68                  gld_requested_throughput              Requested Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         68                  gst_requested_throughput             Requested Global Store Throughput  6.1660MB/s  121.41GB/s  12.031GB/s
         68                    shared_load_throughput                 Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         68                   shared_store_throughput                Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         68                            gld_efficiency                 Global Memory Load Efficiency       0.00%       0.00%       0.00%
         68                            gld_throughput                        Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         68                            gst_efficiency                Global Memory Store Efficiency       9.38%      85.69%      83.51%
         68                            gst_throughput                       Global Store Throughput  65.771MB/s  141.68GB/s  14.090GB/s
         68                         shared_efficiency                      Shared Memory Efficiency       0.00%       0.00%       0.00%
         68                           global_hit_rate             Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         68                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
         68                  l2_tex_read_transactions               L2 Transactions (Texture Reads)           0           0           0
         68                 l2_tex_write_transactions              L2 Transactions (Texture Writes)           4       14452         936
         68                  shared_load_transactions                      Shared Load Transactions           0           0           0
         68                 shared_store_transactions                     Shared Store Transactions           0           0           0
         68                        tex_cache_hit_rate                        Unified Cache Hit Rate       0.00%      49.99%      48.91%
         68                    tex_cache_transactions                    Unified Cache Transactions           0           0           0
    Kernel: void cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>(float, float, float, float, cudnnTensorStruct, float const *, cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>, float const , cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>, cudnnTensorStruct*, float const *, float*, float const *, float const , float const , float, cudnn::reduced_divisor, int, float*, cudnn::detail::bnBwPersistentState*, int, float, float, float, int, float, cudnnStatus_t*, bool)
        118                             flop_count_dp   Floating Point Operations(Double Precision)           0           0           0
        118                             flop_count_sp   Floating Point Operations(Single Precision)     1922816    51034112    18779034
        118                             flop_count_hp     Floating Point Operations(Half Precision)           0           0           0
        118                                inst_fp_64                       FP Instructions(Double)           0           0           0
        118                                inst_fp_32                       FP Instructions(Single)     2315264    45260800    16659797
        118                                inst_fp_16                         HP Instructions(Half)           0           0           0
        118                              inst_integer                          Integer Instructions    11132416   353050624   129893741
        118                  gld_requested_throughput              Requested Global Load Throughput  5.5347GB/s  197.65GB/s  181.83GB/s
        118                  gst_requested_throughput             Requested Global Store Throughput  435.97MB/s  97.840GB/s  90.006GB/s
        118                    shared_load_throughput                 Shared Memory Load Throughput  68.120GB/s  224.04GB/s  206.18GB/s
        118                   shared_store_throughput                Shared Memory Store Throughput  122.62GB/s  247.02GB/s  227.38GB/s
        118                            gld_efficiency                 Global Memory Load Efficiency       3.32%      37.00%      36.71%
        118                            gld_throughput                        Global Load Throughput  166.89GB/s  534.26GB/s  491.67GB/s
        118                            gst_efficiency                Global Memory Store Efficiency      12.50%      81.09%      80.47%
        118                            gst_throughput                       Global Store Throughput  3.4060GB/s  120.70GB/s  111.05GB/s
        118                         shared_efficiency                      Shared Memory Efficiency      61.27%      93.39%      93.12%
        118                           global_hit_rate             Global Hit Rate in unified l1/tex      58.78%      95.11%      59.09%
        118                            local_hit_rate                                Local Hit Rate       0.00%       0.00%       0.00%
        118                  l2_tex_read_transactions               L2 Transactions (Texture Reads)        2454     1255976      461797
        118                 l2_tex_write_transactions              L2 Transactions (Texture Writes)        1024      688496      253147
        118                  shared_load_transactions                      Shared Load Transactions        5120      319488      117503
