==11259== NVPROF is profiling process 11259, command: python main.py --dataset qm9 --datasetPath ./data/qm9/dsgdb9nsd/ --epochs 1 --model MPNNv1 --log-interval 20 --profile-epoch-list 0 --profile-batch-list 100 --batch-size 10 --prefetch 10 --stop-after-profiling --prof-backprop --logPath ./log/2019_03_08__1
==11259== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==11259== Profiling application: python main.py --dataset qm9 --datasetPath ./data/qm9/dsgdb9nsd/ --epochs 1 --model MPNNv1 --log-interval 20 --profile-epoch-list 0 --profile-batch-list 100 --batch-size 10 --prefetch 10 --stop-after-profiling --prof-backprop --logPath ./log/2019_03_08__1
==11259== Profiling result:
==11259== Metric result:
Invocations                               Metric Name                                         Metric Description         Min         Max         Avg
         69                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                            gld_efficiency                              Global Memory Load Efficiency      64.30%      75.28%      70.09%
         69                            gld_throughput                                     Global Load Throughput  10.311GB/s  125.30GB/s  103.18GB/s
         69                            gst_efficiency                             Global Memory Store Efficiency     100.00%     100.00%     100.00%
         69                            gst_throughput                                    Global Store Throughput  5.3218GB/s  63.398GB/s  52.215GB/s
         69                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
         69                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         69                      global_load_requests   Total number of global load requests from Multiprocessor         753      391958       34741
         69                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         69                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         69                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         69                           l2_tex_hit_rate                                          L2 Cache Hit Rate       0.00%       0.00%       0.00%
         69                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)         774      398422       35281
         69                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)         400      200000       17855
         69                  shared_load_transactions                                   Shared Load Transactions           0           0           0
         69                 shared_store_transactions                                  Shared Store Transactions           0           0           0
         69                        tex_cache_hit_rate                                     Unified Cache Hit Rate      44.09%      49.45%      47.46%
         69                    tex_cache_transactions                                 Unified Cache Transactions         753      391958       34741
         69                    dram_read_transactions                            Device Memory Read Transactions         781      406243       36137
         69                   dram_write_transactions                           Device Memory Write Transactions          16      196576       17015
    Kernel: maxwell_sgemm_128x64_nn
          8                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
          8                             flop_count_sp                Floating Point Operations(Single Precision)    14778368  8243200000  2719141888
          8                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
          8                                inst_fp_64                                    FP Instructions(Double)           0           0           0
          8                                inst_fp_32                                    FP Instructions(Single)     7406080  4148000000  1385977280
          8                                inst_fp_16                                      HP Instructions(Half)           0           0           0
          8                              inst_integer                                       Integer Instructions      481152   640400000   354580432
          8                  gld_requested_throughput                           Requested Global Load Throughput  5.7253GB/s  96.483GB/s  50.232GB/s
          8                  gst_requested_throughput                          Requested Global Store Throughput  1.3021GB/s  139.78GB/s  70.344GB/s
          8                    shared_load_throughput                              Shared Memory Load Throughput  158.67GB/s  1682.6GB/s  1358.6GB/s
          8                   shared_store_throughput                             Shared Memory Store Throughput  39.078GB/s  946.82GB/s  750.20GB/s
          8                            gld_efficiency                              Global Memory Load Efficiency      55.59%      77.12%      63.86%
          8                            gld_throughput                                     Global Load Throughput  10.300GB/s  125.11GB/s  66.658GB/s
          8                            gst_efficiency                             Global Memory Store Efficiency      77.66%      77.70%      77.67%
          8                            gst_throughput                                    Global Store Throughput  1.6766GB/s  180.00GB/s  90.580GB/s
          8                         shared_efficiency                                   Shared Memory Efficiency      48.41%      55.48%      51.42%
          8                           global_hit_rate                          Global Hit Rate in unified l1/tex      19.09%      32.15%      25.95%
          8                      global_load_requests   Total number of global load requests from Multiprocessor       18135     4681250     1310706
          8                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
          8                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
          8                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
          8                           l2_tex_hit_rate                                          L2 Cache Hit Rate       5.56%      58.47%      40.86%
          8                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)       18322     4427941     1201358
          8                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)        2936     5360936     2029811
          8                  shared_load_transactions                                   Shared Load Transactions       30208    18400000     7611328
          8                 shared_store_transactions                                  Shared Store Transactions        7440     7050000     4202790
          8                        tex_cache_hit_rate                                     Unified Cache Hit Rate      47.95%      58.60%      54.22%
          8                    tex_cache_transactions                                 Unified Cache Transactions       18135     4681250     1310706
          8                    dram_read_transactions                            Device Memory Read Transactions       11947     4359067     1164152
          8                   dram_write_transactions                           Device Memory Write Transactions        3467     4161236     1582620
    Kernel: sgemm_32x32x32_NN_vec
         63                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         63                             flop_count_sp                Floating Point Operations(Single Precision)      333312   424990720    21742770
         63                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         63                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         63                                inst_fp_32                                    FP Instructions(Single)      198144   218667008    11205258
         63                                inst_fp_16                                      HP Instructions(Half)           0           0           0
         63                              inst_integer                                       Integer Instructions       68096    24485888     1284486
         63                  gld_requested_throughput                           Requested Global Load Throughput  1.3554GB/s  599.73GB/s  300.47GB/s
         63                  gst_requested_throughput                          Requested Global Store Throughput  1.5852GB/s  37.418GB/s  19.533GB/s
         63                    shared_load_throughput                              Shared Memory Load Throughput  34.114GB/s  1652.2GB/s  849.98GB/s
         63                   shared_store_throughput                             Shared Memory Store Throughput  21.305GB/s  919.96GB/s  474.92GB/s
         63                            gld_efficiency                              Global Memory Load Efficiency      99.42%     100.00%      99.82%
         63                            gld_throughput                                     Global Load Throughput  1.3633GB/s  599.73GB/s  300.47GB/s
         63                            gst_efficiency                             Global Memory Store Efficiency     100.00%     100.00%     100.00%
         63                            gst_throughput                                    Global Store Throughput  1.5852GB/s  37.418GB/s  19.533GB/s
         63                         shared_efficiency                                   Shared Memory Efficiency      70.34%      74.39%      72.26%
         63                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       1.33%       0.06%
         63                      global_load_requests   Total number of global load requests from Multiprocessor         100      400704       20291
         63                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         63                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         63                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         63                           l2_tex_hit_rate                                          L2 Cache Hit Rate      15.32%      81.85%      29.64%
         63                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)         344     1583700       80049
         63                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)         400      100000        5269
         63                  shared_load_transactions                                   Shared Load Transactions        2152     1103920       57329
         63                 shared_store_transactions                                  Shared Store Transactions        1344      614656       32032
         63                        tex_cache_hit_rate                                     Unified Cache Hit Rate       4.94%      34.97%      15.85%
         63                    tex_cache_transactions                                 Unified Cache Transactions         400     1602816       81165
         63                    dram_read_transactions                            Device Memory Read Transactions         408      209802       13737
         63                   dram_write_transactions                           Device Memory Write Transactions          23      104516        5276
    Kernel: void sgemm_largek_lds64<bool=0, bool=1, int=5, int=5, int=4, int=4, int=4, int=32>(float*, float const *, float const *, int, int, int, int, int, int, float const *, float const *, float, float, int, int, int*, int*)
          3                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
          3                             flop_count_sp                Floating Point Operations(Single Precision)    51335168    51335168    51335168
          3                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
          3                                inst_fp_64                                    FP Instructions(Double)           0           0           0
          3                                inst_fp_32                                    FP Instructions(Single)    25696256    25696256    25696256
          3                                inst_fp_16                                      HP Instructions(Half)           0           0           0
          3                              inst_integer                                       Integer Instructions     4929162     4930063     4929553
          3                  gld_requested_throughput                           Requested Global Load Throughput  72.502GB/s  73.372GB/s  72.877GB/s
          3                  gst_requested_throughput                          Requested Global Store Throughput  359.43MB/s  363.81MB/s  361.31MB/s
          3                    shared_load_throughput                              Shared Memory Load Throughput  1497.0GB/s  1515.2GB/s  1504.8GB/s
          3                   shared_store_throughput                             Shared Memory Store Throughput  124.77GB/s  126.29GB/s  125.42GB/s
          3                            gld_efficiency                              Global Memory Load Efficiency      82.34%      82.42%      82.39%
          3                            gld_throughput                                     Global Load Throughput  87.971GB/s  89.105GB/s  88.454GB/s
          3                            gst_efficiency                             Global Memory Store Efficiency      24.85%      24.85%      24.85%
          3                            gst_throughput                                    Global Store Throughput  1.4128GB/s  1.4300GB/s  1.4201GB/s
          3                         shared_efficiency                                   Shared Memory Efficiency      42.29%      42.29%      42.29%
          3                           global_hit_rate                          Global Hit Rate in unified l1/tex       8.16%       8.79%       8.42%
          3                      global_load_requests   Total number of global load requests from Multiprocessor      203282      203491      203367
          3                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
          3                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
          3                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
          3                           l2_tex_hit_rate                                          L2 Cache Hit Rate      18.98%      20.64%      20.03%
          3                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)      128833      130527      129648
          3                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)        2268        2268        2268
          3                  shared_load_transactions                                   Shared Load Transactions      600800      600800      600800
          3                 shared_store_transactions                                  Shared Store Transactions       50076       50076       50076
          3                        tex_cache_hit_rate                                     Unified Cache Hit Rate      58.38%      58.95%      58.73%
          3                    tex_cache_transactions                                 Unified Cache Transactions      203397      203424      203415
          3                    dram_read_transactions                            Device Memory Read Transactions      104225      107553      106415
          3                   dram_write_transactions                           Device Memory Write Transactions       26679       28343       27238
    Kernel: void kernelPointwiseApply2<Tensor_sqrt_Float_Op, float, float, unsigned int, int=1, int=1>(OffsetInfo<float, unsigned int, int=1>, OffsetInfo<float, unsigned int, int=1>, unsigned int, Tensor_sqrt_Float_Op)
         28                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         28                             flop_count_sp                Floating Point Operations(Single Precision)          84     4289845      207961
         28                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         28                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         28                                inst_fp_32                                    FP Instructions(Single)          72     3677010      178252
         28                                inst_fp_16                                      HP Instructions(Half)           0           0           0
         28                              inst_integer                                       Integer Instructions        2264    15077277      751478
         28                  gld_requested_throughput                           Requested Global Load Throughput  20.399MB/s  89.759GB/s  40.763GB/s
         28                  gst_requested_throughput                          Requested Global Store Throughput  20.399MB/s  89.759GB/s  40.763GB/s
         28                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         28                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         28                            gld_efficiency                              Global Memory Load Efficiency      75.00%     100.00%      98.05%
         28                            gld_throughput                                     Global Load Throughput  27.199MB/s  89.759GB/s  40.764GB/s
         28                            gst_efficiency                             Global Memory Store Efficiency      75.00%     100.00%      98.05%
         28                            gst_throughput                                    Global Store Throughput  27.199MB/s  89.759GB/s  40.764GB/s
         28                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
         28                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         28                      global_load_requests   Total number of global load requests from Multiprocessor           2       85264        4240
         28                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         28                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         28                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         28                           l2_tex_hit_rate                                          L2 Cache Hit Rate       0.00%       0.00%       0.00%
         28                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)           2       85264        4240
         28                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)           2       85264        4240
         28                  shared_load_transactions                                   Shared Load Transactions           0           0           0
         28                 shared_store_transactions                                  Shared Store Transactions           0           0           0
         28                        tex_cache_hit_rate                                     Unified Cache Hit Rate      33.33%      50.00%      48.74%
         28                    tex_cache_transactions                                 Unified Cache Transactions           2       85264        4240
         28                    dram_read_transactions                            Device Memory Read Transactions          23       87402        4588
         28                   dram_write_transactions                           Device Memory Write Transactions          12       79437        3304
    Kernel: void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=1, int=2>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)
         10                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         10                             flop_count_sp                Floating Point Operations(Single Precision)           0           0           0
         10                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         10                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         10                                inst_fp_32                                    FP Instructions(Single)           0           0           0
         10                                inst_fp_16                                      HP Instructions(Half)           0           0           0
         10                              inst_integer                                       Integer Instructions       61117       61117       61117
         10                  gld_requested_throughput                           Requested Global Load Throughput  3.4546GB/s  3.7939GB/s  3.6915GB/s
         10                  gst_requested_throughput                          Requested Global Store Throughput  3.4546GB/s  3.7939GB/s  3.6915GB/s
         10                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         10                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         10                            gld_efficiency                              Global Memory Load Efficiency      76.04%      76.04%      76.04%
         10                            gld_throughput                                     Global Load Throughput  4.5430GB/s  4.9892GB/s  4.8546GB/s
         10                            gst_efficiency                             Global Memory Store Efficiency      79.76%      99.62%      83.73%
         10                            gst_throughput                                    Global Store Throughput  3.6930GB/s  4.7564GB/s  4.4436GB/s
         10                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
         10                           global_hit_rate                          Global Hit Rate in unified l1/tex       7.67%       8.67%       8.17%
         10                      global_load_requests   Total number of global load requests from Multiprocessor         229         229         229
         10                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         10                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         10                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         10                           l2_tex_hit_rate                                          L2 Cache Hit Rate       5.36%      34.94%      28.27%
         10                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)         274         277         275
         10                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)         229         286         274
         10                  shared_load_transactions                                   Shared Load Transactions           0           0           0
         10                 shared_store_transactions                                  Shared Store Transactions           0           0           0
         10                        tex_cache_hit_rate                                     Unified Cache Hit Rate      45.28%      50.92%      50.24%
         10                    tex_cache_transactions                                 Unified Cache Transactions         229         229         229
         10                    dram_read_transactions                            Device Memory Read Transactions         293         505         430
         10                   dram_write_transactions                           Device Memory Write Transactions          23         291         229
    Kernel: void kernelPointwiseApply3<TensorAddCDivOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorAddCDivOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)
         28                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         28                             flop_count_sp                Floating Point Operations(Single Precision)         204    10556749      513471
         28                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         28                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         28                                inst_fp_32                                    FP Instructions(Single)         132     7226124      356276
         28                                inst_fp_16                                      HP Instructions(Half)           0           0           0
         28                              inst_integer                                       Integer Instructions        2312    18429218      925062
         28                  gld_requested_throughput                           Requested Global Load Throughput  65.023MB/s  136.96GB/s  80.040GB/s
         28                  gst_requested_throughput                          Requested Global Store Throughput  21.674MB/s  45.653GB/s  26.680GB/s
         28                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         28                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         28                            gld_efficiency                              Global Memory Load Efficiency      75.00%     100.00%      97.27%
         28                            gld_throughput                                     Global Load Throughput  86.698MB/s  136.96GB/s  80.158GB/s
         28                            gst_efficiency                             Global Memory Store Efficiency      75.00%     100.00%      96.02%
         28                            gst_throughput                                    Global Store Throughput  28.899MB/s  45.653GB/s  26.796GB/s
         28                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
         28                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         28                      global_load_requests   Total number of global load requests from Multiprocessor           6      255792       12720
         28                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         28                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         28                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         28                           l2_tex_hit_rate                                          L2 Cache Hit Rate      25.00%      33.32%      25.83%
         28                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)           6      255792       12738
         28                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)           2       85264        4258
         28                  shared_load_transactions                                   Shared Load Transactions           0           0           0
         28                 shared_store_transactions                                  Shared Store Transactions           0           0           0
         28                        tex_cache_hit_rate                                     Unified Cache Hit Rate      33.33%      50.00%      48.78%
         28                    tex_cache_transactions                                 Unified Cache Transactions           6      255792       12720
         28                    dram_read_transactions                            Device Memory Read Transactions          13      258528       12997
         28                   dram_write_transactions                           Device Memory Write Transactions          12       87365        3892
    Kernel: maxwell_sgemm_128x64_nt
          3                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
          3                             flop_count_sp                Floating Point Operations(Single Precision)    16875520    16875520    16875520
          3                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
          3                                inst_fp_64                                    FP Instructions(Double)           0           0           0
          3                                inst_fp_32                                    FP Instructions(Single)     8454656     8454656     8454656
          3                                inst_fp_16                                      HP Instructions(Half)           0           0           0
          3                              inst_integer                                       Integer Instructions      454144      454144      454144
          3                  gld_requested_throughput                           Requested Global Load Throughput  22.728GB/s  23.009GB/s  22.898GB/s
          3                  gst_requested_throughput                          Requested Global Store Throughput  2.5279GB/s  2.5591GB/s  2.5468GB/s
          3                    shared_load_throughput                              Shared Memory Load Throughput  173.57GB/s  175.72GB/s  174.87GB/s
          3                   shared_store_throughput                             Shared Memory Store Throughput  41.531GB/s  42.045GB/s  41.842GB/s
          3                            gld_efficiency                              Global Memory Load Efficiency      78.53%      78.53%      78.53%
          3                            gld_throughput                                     Global Load Throughput  28.942GB/s  29.300GB/s  29.159GB/s
          3                            gst_efficiency                             Global Memory Store Efficiency      77.64%      77.64%      77.64%
          3                            gst_throughput                                    Global Store Throughput  3.2560GB/s  3.2963GB/s  3.2804GB/s
          3                         shared_efficiency                                   Shared Memory Efficiency      48.29%      48.29%      48.29%
          3                           global_hit_rate                          Global Hit Rate in unified l1/tex      12.67%      12.95%      12.81%
          3                      global_load_requests   Total number of global load requests from Multiprocessor       19190       19190       19190
          3                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
          3                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
          3                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
          3                           l2_tex_hit_rate                                          L2 Cache Hit Rate      49.50%      49.64%      49.57%
          3                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)       19918       19950       19928
          3                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)        2574        2574        2574
          3                  shared_load_transactions                                   Shared Load Transactions       34304       34304       34304
          3                 shared_store_transactions                                  Shared Store Transactions        8208        8208        8208
          3                        tex_cache_hit_rate                                     Unified Cache Hit Rate      54.36%      54.43%      54.38%
          3                    tex_cache_transactions                                 Unified Cache Transactions       19190       19190       19190
          3                    dram_read_transactions                            Device Memory Read Transactions       12769       13929       13335
          3                   dram_write_transactions                           Device Memory Write Transactions        3280        3373        3338
    Kernel: sgemm_128x128x8_NN_vec
          3                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
          3                             flop_count_sp                Floating Point Operations(Single Precision)   415933952   415933952   415933952
          3                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
          3                                inst_fp_64                                    FP Instructions(Double)           0           0           0
          3                                inst_fp_32                                    FP Instructions(Single)   208807424   208807424   208807424
          3                                inst_fp_16                                      HP Instructions(Half)           0           0           0
          3                              inst_integer                                       Integer Instructions    13820672    13820672    13820672
          3                  gld_requested_throughput                           Requested Global Load Throughput  162.55GB/s  163.43GB/s  163.10GB/s
          3                  gst_requested_throughput                          Requested Global Store Throughput  81.130GB/s  81.570GB/s  81.407GB/s
          3                    shared_load_throughput                              Shared Memory Load Throughput  1424.8GB/s  1432.5GB/s  1429.7GB/s
          3                   shared_store_throughput                             Shared Memory Store Throughput  254.42GB/s  255.80GB/s  255.29GB/s
          3                            gld_efficiency                              Global Memory Load Efficiency     100.00%     100.00%     100.00%
          3                            gld_throughput                                     Global Load Throughput  162.55GB/s  163.43GB/s  163.10GB/s
          3                            gst_efficiency                             Global Memory Store Efficiency     100.00%     100.00%     100.00%
          3                            gst_throughput                                    Global Store Throughput  81.130GB/s  81.570GB/s  81.407GB/s
          3                         shared_efficiency                                   Shared Memory Efficiency      48.95%      48.95%      48.95%
          3                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.04%       0.63%       0.32%
          3                      global_load_requests   Total number of global load requests from Multiprocessor      100192      100192      100192
          3                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
          3                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
          3                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
          3                           l2_tex_hit_rate                                          L2 Cache Hit Rate      47.47%      47.83%      47.62%
          3                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)      398192      400560      399440
          3                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)      200000      200000      200000
          3                  shared_load_transactions                                   Shared Load Transactions      878096      878096      878096
          3                 shared_store_transactions                                  Shared Store Transactions      156800      156800      156800
          3                        tex_cache_hit_rate                                     Unified Cache Hit Rate      25.10%      25.15%      25.13%
          3                    tex_cache_transactions                                 Unified Cache Transactions      400768      400768      400768
          3                    dram_read_transactions                            Device Memory Read Transactions      112816      118836      115826
          3                   dram_write_transactions                           Device Memory Write Transactions      193921      195094      194346
    Kernel: void kernelPointwiseApply3<TensorMulOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorMulOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)
         23                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         23                             flop_count_sp                Floating Point Operations(Single Precision)         300       18250        2641
         23                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         23                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         23                                inst_fp_32                                    FP Instructions(Single)         300       18250        2641
         23                                inst_fp_16                                      HP Instructions(Half)           0           0           0
         23                              inst_integer                                       Integer Instructions        8648      475228       69506
         23                  gld_requested_throughput                           Requested Global Load Throughput  1.1839GB/s  51.098GB/s  10.164GB/s
         23                  gst_requested_throughput                          Requested Global Store Throughput  606.15MB/s  25.549GB/s  5.0821GB/s
         23                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         23                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         23                            gld_efficiency                              Global Memory Load Efficiency      98.68%      99.97%      98.85%
