==9640== NVPROF is profiling process 9640, command: python main.py --dataset qm9 --datasetPath ./data/qm9/dsgdb9nsd/ --epochs 1 --model MPNNv2 --log-interval 20 --profile-epoch-list 0 --profile-batch-list 100 --batch-size 10 --prefetch 10 --stop-after-profiling --prof-backprop --logPath ./log/2019_03_10__1
==9640== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==9640== Profiling application: python main.py --dataset qm9 --datasetPath ./data/qm9/dsgdb9nsd/ --epochs 1 --model MPNNv2 --log-interval 20 --profile-epoch-list 0 --profile-batch-list 100 --batch-size 10 --prefetch 10 --stop-after-profiling --prof-backprop --logPath ./log/2019_03_10__1
==9640== Profiling result:
==9640== Metric result:
Invocations                               Metric Name                                         Metric Description         Min         Max         Avg
        417                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
        417                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
        417                            gld_efficiency                              Global Memory Load Efficiency      60.69%      76.21%      69.99%
        417                            gld_throughput                                     Global Load Throughput  2.9782GB/s  87.663GB/s  48.755GB/s
        417                            gst_efficiency                             Global Memory Store Efficiency     100.00%     100.00%     100.00%
        417                            gst_throughput                                    Global Store Throughput  1.5884GB/s  44.250GB/s  24.649GB/s
        417                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
        417                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
        417                      global_load_requests   Total number of global load requests from Multiprocessor         282       14677        4999
        417                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
        417                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
        417                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
        417                           l2_tex_hit_rate                                          L2 Cache Hit Rate       0.00%       0.00%       0.00%
        417                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)         291       14718        5030
        417                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)         160        7360        2543
        417                  shared_load_transactions                                   Shared Load Transactions           0           0           0
        417                 shared_store_transactions                                  Shared Store Transactions           0           0           0
        417                        tex_cache_hit_rate                                     Unified Cache Hit Rate      43.10%      49.90%      47.66%
        417                    tex_cache_transactions                                 Unified Cache Transactions         282       14677        4999
        417                    dram_read_transactions                            Device Memory Read Transactions         298       18618        5317
        417                   dram_write_transactions                           Device Memory Write Transactions           6        7340        1419
    Kernel: void kernelReduceNoncontigDim_shared<float, unsigned int, float, thrust::identity<float>, ReduceAdd<float>, thrust::identity<float>, int=1, int=2>(TensorInfo<float, unsigned int>, TensorInfo<float, unsigned int>, unsigned int, unsigned int, unsigned int, float, float, thrust::identity<float>, float, float volatile *, int*)
         46                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         46                             flop_count_sp                Floating Point Operations(Single Precision)        4220        7960        6090
         46                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         46                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         46                                inst_fp_32                                    FP Instructions(Single)        6268       11544        8906
         46                                inst_fp_16                                      HP Instructions(Half)           0           0           0
         46                              inst_integer                                       Integer Instructions      193176      348688      270932
         46                  gld_requested_throughput                           Requested Global Load Throughput  1.8839GB/s  5.8969GB/s  3.9538GB/s
         46                  gst_requested_throughput                          Requested Global Store Throughput  83.876MB/s  262.54MB/s  176.03MB/s
         46                    shared_load_throughput                              Shared Memory Load Throughput  3.2502GB/s  8.9017GB/s  6.2527GB/s
         46                   shared_store_throughput                             Shared Memory Store Throughput  3.2502GB/s  8.9017GB/s  6.2527GB/s
         46                            gld_efficiency                              Global Memory Load Efficiency      52.46%      65.56%      59.01%
         46                            gld_throughput                                     Global Load Throughput  3.5910GB/s  8.9940GB/s  6.5324GB/s
         46                            gst_efficiency                             Global Memory Store Efficiency      96.15%     100.00%      98.08%
         46                            gst_throughput                                    Global Store Throughput  87.231MB/s  262.54MB/s  178.38MB/s
         46                         shared_efficiency                                   Shared Memory Efficiency      99.65%      99.83%      99.74%
         46                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         46                      global_load_requests   Total number of global load requests from Multiprocessor         299         598         448
         46                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         46                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         46                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         46                           l2_tex_hit_rate                                          L2 Cache Hit Rate      10.70%      11.20%      10.95%
         46                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)         548         877         712
         46                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)          13          25          19
         46                  shared_load_transactions                                   Shared Load Transactions         124         217         170
         46                 shared_store_transactions                                  Shared Store Transactions         124         217         170
         46                        tex_cache_hit_rate                                     Unified Cache Hit Rate      35.89%      39.91%      37.90%
         46                    tex_cache_transactions                                 Unified Cache Transactions         299         598         448
         46                    dram_read_transactions                            Device Memory Read Transactions         490        4076         944
         46                   dram_write_transactions                           Device Memory Write Transactions           0         345          79
    Kernel: sgemm_32x32x32_NN_vec
        326                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
        326                             flop_count_sp                Floating Point Operations(Single Precision)      279936    17915904     8458902
        326                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
        326                                inst_fp_64                                    FP Instructions(Double)           0           0           0
        326                                inst_fp_32                                    FP Instructions(Single)      147840     9461760     4414250
        326                                inst_fp_16                                      HP Instructions(Half)           0           0           0
        326                              inst_integer                                       Integer Instructions       22528     1441792      592109
        326                  gld_requested_throughput                           Requested Global Load Throughput  1.3970GB/s  287.17GB/s  129.46GB/s
        326                  gst_requested_throughput                          Requested Global Store Throughput  189.60MB/s  31.515GB/s  11.108GB/s
        326                    shared_load_throughput                              Shared Memory Load Throughput  27.373GB/s  984.09GB/s  447.41GB/s
        326                   shared_store_throughput                             Shared Memory Store Throughput  15.642GB/s  578.78GB/s  256.87GB/s
        326                            gld_efficiency                              Global Memory Load Efficiency     100.00%     100.00%     100.00%
        326                            gld_throughput                                     Global Load Throughput  1.3970GB/s  287.17GB/s  129.46GB/s
        326                            gst_efficiency                             Global Memory Store Efficiency      83.33%     100.00%      99.95%
        326                            gst_throughput                                    Global Store Throughput  227.52MB/s  31.515GB/s  11.108GB/s
        326                         shared_efficiency                                   Shared Memory Efficiency      70.11%      74.70%      71.72%
        326                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       3.29%       0.59%
        326                      global_load_requests   Total number of global load requests from Multiprocessor          68       15552        7178
        326                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
        326                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
        326                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
        326                           l2_tex_hit_rate                                          L2 Cache Hit Rate       2.94%      78.12%      42.55%
        326                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)         252       62208       28334
        326                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)          30        7360        2462
        326                  shared_load_transactions                                   Shared Load Transactions         924       57456       24799
        326                 shared_store_transactions                                  Shared Store Transactions         528       33792       14238
        326                        tex_cache_hit_rate                                     Unified Cache Hit Rate       2.81%      27.97%       9.14%
        326                    tex_cache_transactions                                 Unified Cache Transactions         272       62208       28712
        326                    dram_read_transactions                            Device Memory Read Transactions         375       19204        6832
        326                   dram_write_transactions                           Device Memory Write Transactions           0        7070        1926
    Kernel: void kernelPointwiseApply2<Tensor_sqrt_Float_Op, float, float, unsigned int, int=1, int=1>(OffsetInfo<float, unsigned int, int=1>, OffsetInfo<float, unsigned int, int=1>, unsigned int, Tensor_sqrt_Float_Op)
         56                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         56                             flop_count_sp                Floating Point Operations(Single Precision)          35      177464       43854
         56                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         56                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         56                                inst_fp_32                                    FP Instructions(Single)          30      152112       37589
         56                                inst_fp_16                                      HP Instructions(Half)           0           0           0
         56                              inst_integer                                       Integer Instructions        2138      735256      200167
         56                  gld_requested_throughput                           Requested Global Load Throughput  10.366MB/s  44.277GB/s  14.565GB/s
         56                  gst_requested_throughput                          Requested Global Store Throughput  10.366MB/s  44.277GB/s  14.565GB/s
         56                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         56                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         56                            gld_efficiency                              Global Memory Load Efficiency      62.50%     100.00%      97.40%
         56                            gld_throughput                                     Global Load Throughput  16.586MB/s  44.277GB/s  14.565GB/s
         56                            gst_efficiency                             Global Memory Store Efficiency      62.50%     100.00%      97.40%
         56                            gst_throughput                                    Global Store Throughput  16.586MB/s  44.277GB/s  14.565GB/s
         56                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
         56                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         56                      global_load_requests   Total number of global load requests from Multiprocessor           2        4096        1116
         56                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         56                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         56                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         56                           l2_tex_hit_rate                                          L2 Cache Hit Rate       0.00%       0.00%       0.00%
         56                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)           1        4096        1116
         56                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)           1        4096        1116
         56                  shared_load_transactions                                   Shared Load Transactions           0           0           0
         56                 shared_store_transactions                                  Shared Store Transactions           0           0           0
         56                        tex_cache_hit_rate                                     Unified Cache Hit Rate      33.33%      50.00%      49.05%
         56                    tex_cache_transactions                                 Unified Cache Transactions           2        4096        1116
         56                    dram_read_transactions                            Device Memory Read Transactions          23        4911        1275
         56                   dram_write_transactions                           Device Memory Write Transactions           4        1310         110
    Kernel: void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=1, int=2>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)
         69                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         69                             flop_count_sp                Floating Point Operations(Single Precision)           0           0           0
         69                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         69                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         69                                inst_fp_32                                    FP Instructions(Single)           0           0           0
         69                                inst_fp_16                                      HP Instructions(Half)           0           0           0
         69                              inst_integer                                       Integer Instructions        4948        7848        6881
         69                  gld_requested_throughput                           Requested Global Load Throughput  189.69MB/s  429.58MB/s  335.44MB/s
         69                  gst_requested_throughput                          Requested Global Store Throughput  189.69MB/s  429.58MB/s  335.44MB/s
         69                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                            gld_efficiency                              Global Memory Load Efficiency      54.35%      83.33%      70.54%
         69                            gld_throughput                                     Global Load Throughput  326.97MB/s  596.05MB/s  466.93MB/s
         69                            gst_efficiency                             Global Memory Store Efficiency      96.15%     100.00%      98.72%
         69                            gst_throughput                                    Global Store Throughput  197.28MB/s  429.58MB/s  338.12MB/s
         69                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
         69                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       9.09%       3.69%
         69                      global_load_requests   Total number of global load requests from Multiprocessor          13          26          21
         69                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         69                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         69                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         69                           l2_tex_hit_rate                                          L2 Cache Hit Rate       0.00%       6.06%       2.30%
         69                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)          20          33          27
         69                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)          13          25          21
         69                  shared_load_transactions                                   Shared Load Transactions           0           0           0
         69                 shared_store_transactions                                  Shared Store Transactions           0           0           0
         69                        tex_cache_hit_rate                                     Unified Cache Hit Rate      36.36%      46.03%      43.15%
         69                    tex_cache_transactions                                 Unified Cache Transactions          13          26          21
         69                    dram_read_transactions                            Device Memory Read Transactions          27        1994         213
         69                   dram_write_transactions                           Device Memory Write Transactions           5          41          12
    Kernel: void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=2, int=1>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)
        112                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
        112                             flop_count_sp                Floating Point Operations(Single Precision)           0           0           0
        112                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
        112                                inst_fp_64                                    FP Instructions(Double)           0           0           0
        112                                inst_fp_32                                    FP Instructions(Single)           0           0           0
        112                                inst_fp_16                                      HP Instructions(Half)           0           0           0
        112                              inst_integer                                       Integer Instructions        4948        7848        6682
        112                  gld_requested_throughput                           Requested Global Load Throughput  144.28MB/s  433.49MB/s  325.28MB/s
        112                  gst_requested_throughput                          Requested Global Store Throughput  144.28MB/s  433.49MB/s  325.28MB/s
        112                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
        112                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
        112                            gld_efficiency                              Global Memory Load Efficiency      96.15%     100.00%      98.45%
        112                            gld_throughput                                     Global Load Throughput  150.05MB/s  433.49MB/s  328.55MB/s
        112                            gst_efficiency                             Global Memory Store Efficiency      33.78%      73.53%      53.74%
        112                            gst_throughput                                    Global Store Throughput  334.72MB/s  738.88MB/s  596.19MB/s
        112                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
        112                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
        112                      global_load_requests   Total number of global load requests from Multiprocessor          13          26          20
        112                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
        112                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
        112                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
        112                           l2_tex_hit_rate                                          L2 Cache Hit Rate      11.86%      40.82%      27.41%
        112                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)          13          25          20
        112                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)          28          43          36
        112                  shared_load_transactions                                   Shared Load Transactions           0           0           0
        112                 shared_store_transactions                                  Shared Store Transactions           0           0           0
        112                        tex_cache_hit_rate                                     Unified Cache Hit Rate      20.63%      41.00%      30.28%
        112                    tex_cache_transactions                                 Unified Cache Transactions          13          26          20
        112                    dram_read_transactions                            Device Memory Read Transactions          20        1899         154
        112                   dram_write_transactions                           Device Memory Write Transactions           0          65          43
    Kernel: void kernelPointwiseApply3<TensorAddCDivOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorAddCDivOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)
         56                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         56                             flop_count_sp                Floating Point Operations(Single Precision)          85      445816      111843
         56                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         56                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         56                                inst_fp_32                                    FP Instructions(Single)          55      330784       87600
         56                                inst_fp_16                                      HP Instructions(Half)           0           0           0
         56                              inst_integer                                       Integer Instructions        2158      995568      259929
         56                  gld_requested_throughput                           Requested Global Load Throughput  27.804MB/s  85.086GB/s  32.979GB/s
         56                  gst_requested_throughput                          Requested Global Store Throughput  9.2680MB/s  28.362GB/s  10.993GB/s
         56                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         56                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         56                            gld_efficiency                              Global Memory Load Efficiency      62.50%     100.00%      97.40%
         56                            gld_throughput                                     Global Load Throughput  44.486MB/s  85.086GB/s  32.981GB/s
         56                            gst_efficiency                             Global Memory Store Efficiency      62.50%     100.00%      97.40%
         56                            gst_throughput                                    Global Store Throughput  14.829MB/s  28.362GB/s  10.994GB/s
         56                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
         56                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         56                      global_load_requests   Total number of global load requests from Multiprocessor           6       12288        3350
         56                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         56                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         56                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         56                           l2_tex_hit_rate                                          L2 Cache Hit Rate      25.00%      25.00%      25.00%
         56                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)           3       12288        3350
         56                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)           1        4096        1116
         56                  shared_load_transactions                                   Shared Load Transactions           0           0           0
         56                 shared_store_transactions                                  Shared Store Transactions           0           0           0
         56                        tex_cache_hit_rate                                     Unified Cache Hit Rate      33.33%      50.00%      49.05%
         56                    tex_cache_transactions                                 Unified Cache Transactions           6       12288        3350
         56                    dram_read_transactions                            Device Memory Read Transactions          10       16509        3634
         56                   dram_write_transactions                           Device Memory Write Transactions           4        4444         701
    Kernel: void kernelPointwiseApply3<TensorMulOp<float>, float, float, float, unsigned int, int=1, int=-1, int=-1>(OffsetInfo<TensorMulOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=-1>, float, float)
         69                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
         69                             flop_count_sp                Floating Point Operations(Single Precision)        1150        3450        2683
         69                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
         69                                inst_fp_64                                    FP Instructions(Double)           0           0           0
         69                                inst_fp_32                                    FP Instructions(Single)        5750       17250       13416
         69                                inst_fp_16                                      HP Instructions(Half)           0           0           0
         69                              inst_integer                                       Integer Instructions      234338      696170      542226
         69                  gld_requested_throughput                           Requested Global Load Throughput  318.56MB/s  2.4532GB/s  1.5199GB/s
         69                  gst_requested_throughput                          Requested Global Store Throughput  764.80MB/s  4.1837GB/s  2.7040GB/s
         69                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                            gld_efficiency                              Global Memory Load Efficiency      41.58%      55.09%      50.48%
         69                            gld_throughput                                     Global Load Throughput  755.49MB/s  4.4917GB/s  2.8667GB/s
         69                            gst_efficiency                             Global Memory Store Efficiency      99.83%      99.83%      99.83%
         69                            gst_throughput                                    Global Store Throughput  766.13MB/s  4.1910GB/s  2.7087GB/s
         69                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
         69                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         69                      global_load_requests   Total number of global load requests from Multiprocessor         288         864         672
         69                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
         69                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
         69                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
         69                           l2_tex_hit_rate                                          L2 Cache Hit Rate      30.53%      44.47%      39.93%
         69                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)         140         464         355
         69                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)         144         432         336
         69                  shared_load_transactions                                   Shared Load Transactions           0           0           0
         69                 shared_store_transactions                                  Shared Store Transactions           0           0           0
         69                        tex_cache_hit_rate                                     Unified Cache Hit Rate      60.55%      63.30%      62.40%
         69                    tex_cache_transactions                                 Unified Cache Transactions         288         864         672
         69                    dram_read_transactions                            Device Memory Read Transactions          64        3705         458
         69                   dram_write_transactions                           Device Memory Write Transactions          13         140          50
    Kernel: void kernelPointwiseApply3<TensorAddOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)
       1146                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
       1146                             flop_count_sp                Floating Point Operations(Single Precision)           5       32768        8528
       1146                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
       1146                                inst_fp_64                                    FP Instructions(Double)           0           0           0
       1146                                inst_fp_32                                    FP Instructions(Single)           5       32768        8528
       1146                                inst_fp_16                                      HP Instructions(Half)           0           0           0
       1146                              inst_integer                                       Integer Instructions        2158      851968      222691
       1146                  gld_requested_throughput                           Requested Global Load Throughput  14.428MB/s  73.870GB/s  27.341GB/s
       1146                  gst_requested_throughput                          Requested Global Store Throughput  7.2139MB/s  36.935GB/s  13.671GB/s
       1146                    shared_load_throughput                              Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
       1146                   shared_store_throughput                             Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
       1146                            gld_efficiency                              Global Memory Load Efficiency      62.50%     100.00%      97.67%
       1146                            gld_throughput                                     Global Load Throughput  23.084MB/s  73.870GB/s  27.343GB/s
       1146                            gst_efficiency                             Global Memory Store Efficiency      62.50%     100.00%      97.67%
       1146                            gst_throughput                                    Global Store Throughput  11.542MB/s  36.935GB/s  13.672GB/s
       1146                         shared_efficiency                                   Shared Memory Efficiency       0.00%       0.00%       0.00%
       1146                           global_hit_rate                          Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
       1146                      global_load_requests   Total number of global load requests from Multiprocessor           4        8192        2132
       1146                            local_hit_rate                                             Local Hit Rate       0.00%       0.00%       0.00%
       1146                       local_load_requests    Total number of local load requests from Multiprocessor           0           0           0
       1146                      local_store_requests   Total number of local store requests from Multiprocessor           0           0           0
       1146                           l2_tex_hit_rate                                          L2 Cache Hit Rate       0.00%       0.00%       0.00%
       1146                  l2_tex_read_transactions                            L2 Transactions (Texture Reads)           2        8192        2132
       1146                 l2_tex_write_transactions                           L2 Transactions (Texture Writes)           1        4096        1066
       1146                  shared_load_transactions                                   Shared Load Transactions           0           0           0
       1146                 shared_store_transactions                                  Shared Store Transactions           0           0           0
       1146                        tex_cache_hit_rate                                     Unified Cache Hit Rate      33.33%      50.00%      49.29%
       1146                    tex_cache_transactions                                 Unified Cache Transactions           4        8192        2132
       1146                    dram_read_transactions                            Device Memory Read Transactions          11       11223        2364
       1146                   dram_write_transactions                           Device Memory Write Transactions           0        5033         401
    Kernel: void kernelPointwiseApply1<TensorFillOp<float>, float, unsigned int, int=1>(OffsetInfo<TensorFillOp<float>, float, unsigned int>, float, float)
          1                             flop_count_dp                Floating Point Operations(Double Precision)           0           0           0
          1                             flop_count_sp                Floating Point Operations(Single Precision)           0           0           0
          1                             flop_count_hp                  Floating Point Operations(Half Precision)           0           0           0
          1                                inst_fp_64                                    FP Instructions(Double)           0           0           0
          1                                inst_fp_32                                    FP Instructions(Single)           0           0           0
          1                                inst_fp_16                                      HP Instructions(Half)           0           0           0
          1                              inst_integer                                       Integer Instructions        2058        2058        2058
          1                  gld_requested_throughput                           Requested Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                  gst_requested_throughput                          Requested Global Store Throughput  2.4835MB/s  2.4835MB/s  2.4829MB/s
